Title,Genre,Rating,Votes,Duration
From Corinne's Heart,Romance,N/A,11,42m
Chaya,Romance,N/A,11,N/A
Unintended,Romance,N/A,11,1h 51m
The Right Fit,Romance,N/A,11,1h 17m
La hija de Rappaccini,Romance,N/A,11,1h 32m
Love Given,Romance,N/A,11,1h 41m
A Mother's Lie,Romance,N/A,11,N/A
A Thing Called Love,Romance,N/A,11,1h 26m
Zozobra,Romance,N/A,11,N/A
The Moon Asks for Help,Romance,N/A,11,1h 36m
Young in Love,Romance,N/A,11,1h 19m
Bichos Muy Raros,Romance,7.0,10,N/A
Shesh Kichudin,Romance,N/A,10,55m
Bad Guy My Boss Special EP,Romance,N/A,10,N/A
More Reason to Love,Romance,N/A,10,1h 7m
Shurochka,Romance,N/A,10,1h 15m
A Wife by Default,Romance,N/A,10,1h 28m
Diwani,Romance,N/A,10,N/A
Tomari Sathe,Romance,8.0,8,54m
I Am Erasmus,Romance,N/A,8,N/A
Arquitetando em Sampa,Romance,N/A,8,1h 44m
Hearts in Focus,Romance,N/A,8,N/A
Vy menya videli?,Romance,5.0,52,1h 20m
Wrong Side of Love,Romance,N/A,52,N/A
Ponta Grossa Não Sei Se Te Amo,Romance,N/A,52,1h 29m
Hothat Bhalobasa,Romance,N/A,52,1h 4m
Bolte Chai,Romance,N/A,52,55m
Parallels: Him Her & Them,Romance,N/A,52,N/A
Two Weeks to a Wedding,Romance,N/A,52,1h 42m
Bahupash,Romance,N/A,52,46m
If You Love Express It,Romance,N/A,52,N/A
Beat the Beast,Romance,N/A,52,1h 14m
Hamar Niyati,Romance,N/A,52,2h 19m
Okamotomanta,Romance,N/A,52,2h 29m
Aveer,Romance,N/A,52,N/A
Rift_The Movie,Romance,N/A,52,N/A
Coded Treaty,Romance,N/A,52,N/A
Stolen Kisses,Romance,N/A,52,1h 23m
Head Over Heels,Romance,N/A,52,N/A
Borjatri,Romance,8.4,6,1h 12m
Jaavali,Romance,N/A,6,N/A
A Christmas Gift,Romance,N/A,6,N/A
Searching,Romance,N/A,6,1h 48m
Distant Hearts A tale of Enduring Love,Romance,N/A,6,1h 15m
My Domestic Maid,Romance,N/A,6,1h 32m
Xun zhao xiao shi de lian ren,Romance,N/A,6,1h 43m
Sarhadein,Romance,N/A,6,N/A
Dream Edition,Romance,N/A,6,N/A
Strupla,Romance,N/A,6,1h 35m
Together in Love,Romance,N/A,6,N/A
The Last Customer,Romance,N/A,6,19m
Lost Love One,Romance,N/A,6,N/A
The Hard Conversations,Romance,N/A,6,N/A
Lady of Honour,Romance,N/A,6,1h 47m
Maya-The Truth,Romance,N/A,6,15m
Sweet as Rose,Romance,N/A,6,1h 34m
Anaatha,Romance,N/A,6,N/A
Peas in a Pod,Romance,N/A,6,N/A
Thank you for coming,Romance,N/A,6,N/A
Preet Binjara,Romance,N/A,6,1h 56m
Designed for Me,Romance,N/A,6,1h 27m
Looking for Cinderella,Romance,N/A,6,17m
A Garota do Bar,Romance,N/A,6,N/A
Modern Ruins,Romance,N/A,6,1h 40m
Mr. & Mrs. Bride & Groom,Romance,N/A,6,2h 16m
Aitokunrin,Romance,N/A,6,N/A
Ishq va anduh,Romance,N/A,6,N/A
The Castastics 4: Brookhaven Movie,Romance,N/A,6,47m
Last Will,Romance,N/A,6,1h 47m
Loss Project,Romance,N/A,6,48m
The Moon is in Aquarius,Romance,N/A,6,1h 27m
As Margens de Canavieiras,Romance,N/A,6,N/A
NOSOFACH: Balada o vesmíre,Romance,N/A,6,N/A
Vamp Camp: Being a Melodrama in Three Parts,Romance,N/A,6,N/A
Kapsula,Romance,N/A,6,46m
Prothom Valobasa,Romance,N/A,6,53m
Jiboner Chuktinama,Romance,N/A,6,49m
If Love Deceives You,Romance,N/A,6,1h 30m
When the Flower Withers,Romance,N/A,6,N/A
Saintly Affection,Romance,N/A,6,1h 56m
Leyli and Majnun,Romance,N/A,6,1h 19m
The One Who Stole My Heart 2,Romance,N/A,6,1h 44m
You Jian Dao Xiang,Romance,N/A,6,N/A
7 Days to Get Rid of My Ex,Romance,N/A,6,1h 46m
AppleEye,Romance,N/A,6,N/A
