Title,Genre,Rating,Votes,Duration
Carville: Winning Is Everything Stupid,Biography,7.2,273,1h 38m
Funmilayo Ransome-Kuti,Biography,8.5,96,1h 31m
Raghuveer,Biography,8.9,68,2h 5m
National Theatre Live: Nye,Biography,8.0,273,2h 40m
Maurice And I,Biography,8.9,26,1h 38m
Der Soldat Monika,Biography,6.7,31,1h 49m
Klitschko: More Than a Fight,Biography,6.3,511,1h 36m
A Dangerous Boy,Biography,6.8,112,1h 30m
Joachim and the Apocalypse,Biography,7.5,15,1h 30m
Sharon Stone: Survival Instinct,Biography,6.9,69,52m
Hyper: The Stevie Hyper D Story,Biography,8.8,30,1h 31m
Gold,Biography,7.7,75,2h 6m
The Man Died,Biography,N/A,75,1h 45m
Estimados Señores,Biography,7.6,62,1h 38m
Chabuca,Biography,6.7,251,1h 53m
Ennio Doris - C'è anche domani,Biography,5.2,104,1h 30m
No More Trouble - Cosa rimane di una tempesta,Biography,8.5,19,1h 37m
Shahid,Biography,6.5,84,1h 24m
Faruk,Biography,6.6,415,1h 37m
Charmian Clift: Life Burns High,Biography,7.9,15,1h 20m
Blake Edwards: A Love Story in 24 Frames,Biography,7.5,77,N/A
Pastor's Kid,Biography,6.6,41,1h 30m
Born to Be Wild: The Story of Steppenwolf,Biography,7.2,39,1h 40m
Michael Jackson: Ungloved,Biography,6.5,25,1h
Vivekam,Biography,8.2,309,1h 44m
Sean Penn L'enfant terrible de l'Amérique,Biography,7.1,43,52m
Bach - Ein Weihnachtswunder,Biography,6.2,169,1h 29m
Harimau Malaya: The Untold Journey,Biography,8.2,22,2h 5m
Don't Ever Stop,Biography,9.5,29,1h 25m
Go Against the Flow,Biography,5.3,159,1h 37m
Paul Anka: His Way,Biography,7.3,11,1h 40m
Son Sarki: Ahmet'in Türküsü,Biography,1.6,113,1h 41m
Parviz Khan,Biography,5.9,215,1h 50m
The Ballad of Suzanne Césaire,Biography,5.9,35,1h 15m
Zwanzig Jahre an der Peitsche,Biography,N/A,35,1h 29m
The Preacher,Biography,N/A,35,52m
Lafran,Biography,8.4,19,1h 39m
