Title,Genre,Rating,Votes,Duration
Masha i Medved v kino: Park chudes,Animation,7.6,19,58m
Inazuma Eleven Movie: The Legendary Kickoff,Animation,8.3,6,N/A
Boonie Bears: Time Twist,Animation,6.0,173,1h 45m
A Few Moments of Cheers,Animation,7.1,45,1h 8m
Tay 2: Ebabil Takimi,Animation,5.2,44,1h 18m
TWST: Things We Said Today,Animation,7.0,59,1h 26m
Yumi's Cells: The Movie,Animation,6.2,53,1h 33m
The Summer of Mermaid,Animation,8.2,107,N/A
Silex and the City le film,Animation,5.0,52,1h 17m
Le parfum d'Irak,Animation,8.0,45,1h 35m
Tri kota. Zimnie kanikuly,Animation,6.6,34,1h 5m
Jon Vardar protiv Galaksijata,Animation,8.2,76,1h 26m
Fuuto PI: Portrait of Kamen Rider Skull,Animation,7.4,47,1h 22m
Peppa Pig: Peppa's Adventures Around the World,Animation,8.0,7,N/A
Nefertiti Regina Inimilor,Animation,N/A,7,1h 29m
Il segreto di Liberato,Animation,7.3,226,1h 30m
Mustafa,Animation,6.9,76,1h 15m
Captain Avispa,Animation,5.7,179,1h 36m
Transformers: 40th Anniversary Event,Animation,7.4,30,1h 36m
Tri bogatyrya. Ni dnya bez podviga,Animation,5.7,71,1h 1m
DreadClub: Vampire's Verdict,Animation,4.9,62,N/A
Code Geass: Rozé of the Recapture - Part 1,Animation,7.6,42,1h 14m
Robotia the Movie,Animation,7.6,30,1h 26m
Steal the Naughty List,Animation,6.3,125,1h 30m
The Worlds Divide,Animation,7.9,40,2h
Meitantei Conan Bâsasu Kaitô Kiddo,Animation,6.1,168,1h 21m
Love Live! Nijigasaki High School Idol Club Final Chapter Part 1,Animation,7.4,15,59m
The Umbrella Fairy,Animation,5.7,60,1h 35m
Dikkie Dik 2: Een Nieuwe Vriend voor Dikkie Dik,Animation,7.4,74,1h 10m
Dikkie Dik en de Verdwenen Knuffel,Animation,7.3,131,1h 2m
Pleasant Goat and Big Big Wolf: The World Guardians,Animation,7.3,16,1h 36m
Spider-Man: Blue,Animation,5.8,12,N/A
Kral Sakir: Devler Uyandi,Animation,5.3,69,N/A
Rocky and Bullwinkle,Animation,9.1,14,1h 40m
Maxxie LaWow: Drag Super-shero,Animation,8.8,61,1h 54m
Ganbatte Ikimasshoi,Animation,5.0,12,1h 35m
Teacher's Pet,Animation,5.4,36,N/A
Uma & Haggen: Mitos,Animation,7.5,50,1h 34m
The Greatest Surf Movie in the Universe,Animation,4.7,9,1h 21m
Lilla spöket Laban spökar igen,Animation,6.1,29,44m
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,Animation,7.0,36,1h 11m
Dance with the Finless Promise,Animation,6.6,19,N/A
Becho,Animation,7.2,10,N/A
Dead Dead Demon's Dededede Destruction Zenpen,Animation,7.1,141,2h
Rocket Club: Across the Cosmos,Animation,8.4,19,1h 8m
Pui Pui Molcar the Movie: Molmax,Animation,7.0,9,1h 9m
Motu Patlu & The Race to the Diamond Valley,Animation,7.8,27,1h 12m
Motu Patlu & The Rise of Zombies,Animation,6.6,15,1h 14m
Nature Cat's Nature Movie Special Extraordinaire,Animation,7.3,19,53m
Ugly Sweater,Animation,7.1,13,1h 20m
Pikmin Forever,Animation,N/A,13,N/A
Bartali's Bicycle,Animation,7.7,7,1h 20m
Day of the Diesels,Animation,7.7,10,1h 40m
Tobias and the Arcane Merchant,Animation,9.0,45,2h 47m
God with Three Eyes,Animation,6.1,16,1h 52m
Apocalypse Love,Animation,6.4,5,N/A
Animal Tales of Christmas Magic,Animation,6.8,52,1h 12m
Kuramerukagari,Animation,5.8,83,1h 1m
Life with Quincy 3,Animation,N/A,83,1h 13m
The Car Acrobatic Team Saga,Animation,7.2,11,1h 52m
Max Beyond,Animation,6.6,18,1h 33m
Mobile Suit Gundam: Silver Phantom,Animation,6.1,13,1h 30m
Nothing Unusual,Animation,8.8,13,1h 32m
Hello My Beautiful Creatures,Animation,6.8,173,2h 22m
Inazuma Eleven the Movie: Prologue to the New Heroes,Animation,N/A,173,N/A
Ya Boy Kongming! Road to Summer Sonia,Animation,7.4,40,1h 59m
Olivia & the Clouds,Animation,7.2,55,1h 21m
Abá e Sua Banda,Animation,7.0,13,1h 24m
Love and Friendship,Animation,N/A,13,57m
Dinonauts,Animation,N/A,13,1h 17m
Kittened,Animation,N/A,13,N/A
Marvel's Civil War Full Comic Dub Movie,Animation,N/A,13,1h 15m
The Ballad of Straw Hat Sam,Animation,9.1,10,45m
Bob a Bobek ve filmu: Na stope Mrkvojeda,Animation,7.3,31,1h 20m
Arne Alligator och djungelkompisarna,Animation,4.6,48,1h 1m
COPS VS WHORES,Animation,N/A,48,57m
Riki Rhino: The Bird Kingdom,Animation,5.1,25,1h 49m
Bizarros Peixes das Fossas Abissais,Animation,8.0,14,1h 15m
Cacophony the Animated Movie,Animation,N/A,14,1h 21m
Askepote,Animation,3.5,83,1h 12m
Animal Adventures: Save the Forest,Animation,7.7,34,1h 25m
Jin Ling Yu Mao,Animation,N/A,34,1h 37m
Luv You Shankar,Animation,5.8,44,2h
Penelope & Everly's Holiday Adventure,Animation,N/A,44,TV-PG
The Fifth Element,Animation,N/A,44,N/A
Dinosaur Empire,Animation,N/A,44,N/A
Piril: Sayilarin Gizemi,Animation,9.0,67,N/A
Magic Birds: I magiki pagida,Animation,N/A,67,1h 40m
Adventures of Mickey Sherlock Mouse & Winnie the Pooh,Animation,4.9,11,N/A
Our Crazy Love,Animation,N/A,11,1h 26m
Return,Animation,N/A,11,1h 30m
Sufunkan no Yell o,Animation,7.0,6,N/A
Gujeyeog-eseo sal-a dol-aon dwaeji,Animation,4.8,11,1h 45m
Bogyó és Babóca 6. - Csengettyuk,Animation,7.8,13,N/A
Code Geass: Rozé of the Recapture: Part 2,Animation,7.8,28,1h 16m
Nefertiti the Queen of Hearts,Animation,N/A,28,1h 29m
Be Forever Yamato: Rebel 3199: Part 1: Dark Invasion,Animation,7.0,9,50m
Bread Barbershop: Celeb in Bakery Town,Animation,N/A,9,1h 17m
Zegapain STA,Animation,N/A,9,1h 30m
The Cheshire Cat,Animation,N/A,9,1h 4m
The Delegator,Animation,4.1,17,1h 36m
Gill,Animation,N/A,17,1h 44m
Code Geass: Rozé of the Recapture: Part 3,Animation,7.4,25,1h 16m
Balentes,Animation,N/A,25,1h 10m
Iris the Movie: Full Energy!!,Animation,7.3,8,1h
La Familia del Barrio: La Película,Animation,4.5,7,N/A
Ninja Doomscrolling,Animation,8.1,102,1h 36m
Alex and Mia's Awesome Movie!!,Animation,N/A,102,1h 15m
Zuzubalândia: O Filme,Animation,5.4,11,1h
Hey Tete,Animation,6.4,9,2h 31m
Shed 17 & Project G-1 the Movie,Animation,N/A,9,1h 25m
Sunburnt Unicorn,Animation,7.7,13,1h 21m
Memory Hotel,Animation,N/A,13,1h 40m
Tied Up,Animation,N/A,13,N/A
Happy Little Submarine: 80 Days Around the Earth,Animation,N/A,13,1h 20m
Le mystère de Waza,Animation,N/A,13,N/A
Black Butterflies,Animation,N/A,13,N/A
The Barkers Pursuit of Adventure,Animation,N/A,13,N/A
Dante's Divine Comedy,Animation,N/A,13,N/A
Rhythm of a Flower,Animation,7.3,15,1h 21m
Nie Xiaoqian,Animation,6.2,18,1h 52m
Sirds likums,Animation,6.8,17,1h 5m
Rudra & Return of King Makoonga,Animation,N/A,17,45m
Robo Puffin,Animation,N/A,17,Not Rated
Sinoalice: The Very Last Story,Animation,N/A,17,1h 14m
Little Richard the Shark,Animation,N/A,17,N/A
Tobia e i colori del mondo,Animation,4.2,6,N/A
Gintama on Theater 2D: Kintama-hen,Animation,N/A,6,1h 37m
Golmaal Jr: Humshakals Ka Golmaal,Animation,N/A,6,46m
Terrors,Animation,N/A,6,1h 5m
