Title,Genre,Rating,Votes,Duration
Chris Brown: A History of Violence,Crime,5.4,324,1h 22m
Oru Nodi,Crime,6.7,507,2h 8m
The Epidemic,Crime,5.8,71,1h 35m
Zebra,Crime,7.2,3200,2h 44m
Perfect Blue,Crime,7.4,6,N/A
Dandupalayam,Crime,5.5,1200,2h 17m
Young Lion of the West,Crime,5.2,108,1h 33m
Rajagunj: Pooja Sir,Crime,6.2,756,1h 55m
Road to Terzetto,Crime,7.5,41,1h 36m
Gini Avi Saha Gini Keli 2,Crime,8.2,12,N/A
Rock,Crime,3.0,15,N/A
Dracula: The Count's Kin,Crime,5.0,46,N/A
The Legend of the Vagabond Queen of Lagos,Crime,7.8,38,1h 40m
Hemet or the Landlady Don't Drink Tea,Crime,4.3,88,1h 29m
RapeD,Crime,7.1,29,1h 45m
Dead Man,Crime,5.1,213,1h 49m
Shivam Bhaje,Crime,7.8,3000,2h 1m
Plastic Guns,Crime,6.3,650,1h 35m
Hit List,Crime,5.5,315,2h 5m
A Brothers Bond,Crime,4.9,47,1h 43m
Cursed in Baja,Crime,6.5,27,1h 20m
Lolipop Gang,Crime,N/A,27,1h 30m
Second Life,Crime,6.7,56,1h 45m
All That Glitters,Crime,7.8,41,N/A
Io e te dobbiamo parlare,Crime,4.2,282,1h 35m
Extraction USA,Crime,7.2,61,N/A
Fyre Rises,Crime,6.4,324,1h 50m
The Mick and the Trick,Crime,4.9,77,1h 36m
Gde nashi dengi?,Crime,5.9,108,1h 16m
Deadly Ruphoria,Crime,6.0,35,N/A
Ghost Killer,Crime,7.0,80,1h 45m
What Happens in Miami,Crime,4.2,221,1h 30m
S.I.T,Crime,6.7,2300,1h 50m
Baba Yaga,Crime,N/A,2300,N/A
The Troll Hunter,Crime,8.1,7,1h 22m
Texas Twister,Crime,2.5,160,1h 28m
Cubic Zirconia,Crime,6.9,74,N/A
The Deal,Crime,8.6,28,2h 10m
Kiss of the Con Queen,Crime,7.3,30,1h 57m
Passages of Nexus,Crime,5.3,305,1h 48m
Una ballena,Crime,6.0,100,1h 48m
Breaking the Silence: The Maria Soledad Case,Crime,6.3,528,1h 35m
The Star City Murders,Crime,4.1,143,1h 19m
Hustlers Take All,Crime,5.5,83,1h 46m
Muroi Shinji: Yaburezaru Mono,Crime,7.0,15,1h 55m
Take Good Care,Crime,6.4,5,1h 41m
Formed Police Unit,Crime,4.5,481,2h
Uno,Crime,8.7,31,N/A
Pattaya Heat,Crime,5.6,225,1h 57m
Tòkunbò,Crime,3.9,299,1h 53m
Protein,Crime,6.4,66,1h 40m
Tschugger - Der Lätscht Fall,Crime,8.1,166,2h 27m
Un homme en fuite,Crime,5.4,166,1h 46m
Oppa,Crime,8.6,48,1h 24m
RTI,Crime,5.9,26,2h 10m
Valley of the Shadow of Death,Crime,5.2,18,1h 24m
No Cap,Crime,5.6,39,1h 48m
Don't Love,Crime,7.7,1500,2h 57m
The Desperate Chase,Crime,5.5,66,1h 50m
Supplier Shankara,Crime,9.3,72,2h 43m
Reloaded 2,Crime,7.6,1200,45m
The Donor,Crime,9.0,9,23m
IC9,Crime,N/A,9,2h
Thankamani,Crime,4.6,231,2h 36m
Zabt,Crime,6.0,19,N/A
Bond of Justice: Kizuna Part I - Encounter,Crime,5.6,20,1h 32m
Find Me,Crime,5.0,21,N/A
Silvio,Crime,3.0,520,1h 54m
Suspect,Crime,4.5,86,1h 34m
Hotel Underground,Crime,7.6,72,N/A
Estômago II: O Poderoso Chef,Crime,5.8,334,2h 11m
Suspicion,Crime,3.6,215,1h 55m
Mudo Kannu,Crime,6.6,2100,1h 40m
Beneath the Fold,Crime,7.3,31,1h 20m
Happy Birthday Luci,Crime,9.2,58,N/A
Vampire's House of Cain,Crime,3.8,18,N/A
Døde menn går på ski,Crime,5.2,329,1h 29m
The Shadow,Crime,6.4,273,1h 30m
Poslednji strelac,Crime,5.4,264,1h 30m
Maven,Crime,6.9,62,2h 15m
Kingdom Reign,Crime,8.4,38,1h 59m
Red Night at Skye's,Crime,7.0,10,1h 22m
Blood and Black,Crime,7.4,1100,1h 28m
State of Silence,Crime,6.5,109,1h 20m
Grey Games,Crime,8.8,1100,2h 1m
Chor Dil,Crime,7.4,38,2h 15m
One Last Time,Crime,7.0,15,1h 22m
Raavsaheb,Crime,7.9,10,2h 18m
Kiyma: Orman Kanunlari,Crime,3.9,40,1h 21m
Marine Drive,Crime,9.5,50,1h 45m
The Texas Cheerleader Murder Plot,Crime,5.0,302,1h 40m
Unknown Caller,Crime,7.0,29,1h 3m
Vares X,Crime,3.7,125,1h 25m
Castillo,Crime,8.1,33,2h 8m
Chitram Choodara,Crime,4.5,15,2h 7m
Bloody Money,Crime,N/A,15,1h 21m
Nico,Crime,8.3,47,1h 49m
Hovering Blade,Crime,6.1,236,1h 47m
Passport,Crime,8.0,11,N/A
Bury Him,Crime,6.8,15,1h 28m
Overdose,Crime,9.0,55,2h 15m
West End Murders,Crime,7.1,21,N/A
Bozji gnjev,Crime,7.2,59,1h 51m
Secret Home,Crime,8.3,148,1h 57m
The Worst Man in London,Crime,5.7,149,2h 7m
Duffle Bag Boy,Crime,6.8,60,N/A
Real Estate Sisters,Crime,4.2,30,1h 24m
Jamalinte Punjiri,Crime,9.1,165,2h 18m
Dickweed,Crime,7.1,37,1h 30m
Dream Team,Crime,5.0,64,1h 31m
Shadows of Betrayal: Chronicles of Ian Blair,Crime,7.3,13,1h 5m
Gam Gam Ganesha,Crime,5.3,313,2h 20m
Thirumbipaar,Crime,6.0,240,1h 41m
Vojna policajtov,Crime,6.5,343,2h 30m
Rebel,Crime,3.2,66,1h 40m
Tiger Wolf Rabbit,Crime,6.2,520,2h 6m
Metamorfosi dell'essere,Crime,7.2,87,1h 45m
A Hateful Enemy,Crime,N/A,87,1h 16m
Niyathi,Crime,6.8,173,1h 53m
The Storm,Crime,N/A,173,1h 38m
Rob N Roll,Crime,6.1,1500,1h 38m
My Hometown Hero,Crime,N/A,1500,1h 27m
Tumbadores,Crime,5.0,61,N/A
G - 21 scener från Gottsunda,Crime,7.0,191,1h 20m
Gold Boy,Crime,6.5,140,2h 9m
Brattt,Crime,4.7,68,1h 57m
Piano Love,Crime,5.8,15,1h 36m
Lorry Chapter-1,Crime,5.7,2400,3h 3m
We Are Tourists,Crime,N/A,2400,1h 37m
Sinful Lies,Crime,6.7,8,1h 5m
The Unwavering Brotherhood,Crime,5.3,83,1h 34m
Goon Squad,Crime,6.2,20,N/A
Ryding Durty,Crime,9.0,9,N/A
The Murder of Sandra Rivett,Crime,6.3,147,1h 30m
Murder in a Teacup,Crime,6.3,150,1h 33m
Money No Enough 3,Crime,6.0,265,2h 18m
Raqeeb Pashto New Film,Crime,N/A,265,2h 18m
Con Queens,Crime,6.3,21,1h 20m
Aranam,Crime,7.5,403,2h 7m
Meitantei Conan Bâsasu Kaitô Kiddo,Crime,6.1,168,1h 21m
Villain - Life of a Gangster,Crime,8.7,161,2h 21m
Snowstorm,Crime,4.5,6,1h 31m
Martingale,Crime,5.3,105,1h 43m
Nu Jiang,Crime,N/A,105,1h 46m
Landkrimi: Steirergift,Crime,6.4,73,1h 30m
My Home Hero the Movie,Crime,6.6,10,1h 57m
Kala Ratri,Crime,6.8,15,2h 2m
Get Close 2,Crime,5.6,47,N/A
Vivekam,Crime,8.2,309,1h 44m
Dark Deceptions,Crime,6.2,36,1h 22m
Your Curse,Crime,2.6,15,N/A
Breathe,Crime,8.8,43,N/A
Remember Us,Crime,6.2,40,1h 36m
Against the Spread,Crime,8.5,13,N/A
Buenas noches,Crime,6.5,13,1h 31m
Light House,Crime,N/A,13,1h 48m
El Centinela de las Ánimas,Crime,N/A,13,N/A
Evil Among Us: The Grim Sleeper,Crime,6.3,34,N/A
Chameleon,Crime,5.7,32,2h 13m
Porch Pirates,Crime,5.0,104,1h 47m
The Housewife and the Hustler 2: The Reckoning,Crime,6.5,44,1h 34m
Jog 101,Crime,6.6,497,1h 47m
Anyone Else But Me,Crime,7.0,156,1h 35m
Wieczór kawalerski,Crime,4.8,437,1h 25m
Haunting Trophies,Crime,7.7,67,2h 30m
