Title,Genre,Rating,Votes,Duration
Concussed: The American Dream,Documentary,7.9,42,N/A
The Reserve,Documentary,N/A,42,1h 5m
The War on Children,Documentary,5.7,714,2h 21m
Lover of Men: The Untold History of Abraham Lincoln,Documentary,5.2,185,1h 51m
I'm Your Venus,Documentary,8.6,44,1h 25m
Capturing Water,Documentary,6.6,18,1h 20m
Tom Dustin: Portrait of a Comedian,Documentary,8.3,32,1h 51m
Yintah,Documentary,7.8,282,1h 50m
Rebel with a Bow Tie,Documentary,7.8,108,1h 50m
Leonard Cohen: If It Be Your Will,Documentary,8.6,33,1h 17m
Outstanding: A Comedy Revolution,Documentary,7.4,759,1h 40m
La Falla,Documentary,8.0,10,1h 21m
My Stolen Planet,Documentary,7.7,139,1h 22m
Gary,Documentary,6.6,546,1h 31m
Source,Documentary,8.2,73,52m
Knock Out Blonde: The Kellie Maloney Story,Documentary,5.7,22,1h 30m
Thank You Dr. Fauci,Documentary,6.8,520,1h 31m
Jurnal Risa by Risa Saraswati,Documentary,4.4,301,1h 32m
The Invasion,Documentary,5.7,112,2h 25m
Vitalik: An Ethereum Story,Documentary,7.9,55,1h 25m
Nature of the Crime,Documentary,6.5,130,1h 29m
Hacking Hate,Documentary,5.5,484,1h 26m
Government Gangsters,Documentary,3.9,334,1h 4m
White with Fear,Documentary,4.6,19,1h 26m
Like Tears in Rain,Documentary,8.0,164,1h 21m
Maia - Portret cu mâini,Documentary,7.6,21,1h 30m
Yo Yo Honey Singh: Famous,Documentary,6.8,5000,1h 20m
Louder: The Soundtrack of Change,Documentary,6.5,122,1h 1m
Separated,Documentary,6.6,199,1h 33m
World Between Us,Documentary,6.9,34,1h 30m
Rise of OnlyFans,Documentary,4.5,161,52m
Im Prinzip Familie,Documentary,8.6,19,1h 31m
Power,Documentary,6.1,835,1h 29m
Union,Documentary,7.2,275,1h 40m
The Real Full Monty,Documentary,7.3,147,N/A
Where Dragons Live,Documentary,7.4,51,1h 22m
Fanatical: The Catfishing of Tegan and Sara,Documentary,6.4,751,1h 39m
67 Bombs to Enid,Documentary,N/A,751,1h 28m
Murder in the Village: Who Killed the Doctor's Wife?,Documentary,5.8,64,N/A
The Ark and the Darkness,Documentary,5.3,503,2h 5m
Spermworld,Documentary,7.0,1300,1h 24m
The Honey Trap,Documentary,5.6,173,1h 22m
Hugh Grant: Love Language,Documentary,N/A,173,42m
Kevin James: Irregardless,Documentary,5.7,869,1h 2m
Life After the NeverEnding Story,Documentary,8.2,69,1h 31m
Ismo - maailman hauskin ulkopuolinen,Documentary,7.1,203,1h 38m
